dog_id, age, weight, sex, kind, color, neuter, thumnail, profile, careAddr, careNm	, special, find_place , find_date , end_date
N443439202000471,2020(년생),2(Kg),M,믹스견,흰검,N,http://www.animal.go.kr/files/shelter/2020/07/20200902180970_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200902180970.jpg,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,충주시동물보호센터,410/411 함께구조,갈치1길 4 (앙성면),20200902,20200911
N442435202000258,2020(년생),1(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009021709423[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021709423[1].jpg,강원도 양양군 손양면 동막골길 115-35 (손양면) ,양양군유기동물보호소,유기견이 낳은 새끼/,강원도 양양군 손양면 송평길 14-6,20200902,20200914
N442435202000257,2020(년생),1(Kg),F,믹스견,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009021709889_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021709889.jpg,강원도 양양군 손양면 동막골길 115-35 (손양면) ,양양군유기동물보호소,유기견이 낳은 새끼/,강원도 양양군 손양면 송평길 14-6,20200902,20200914
N442434202000218,2020(년생),2(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009021609120_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021609120.jpg,강원도 고성군 간성읍 간성북로 87 (간성읍) 죽왕면 가진리 480번지(도로명주소 미등록),고성군임시보호소,흰색,강원도 고성군 현내면 한나루로 135-5,20200902,20200914
N442434202000217,2019(년생),5(Kg),M,믹스견,황색,U,http://www.animal.go.kr/files/shelter/2020/07/20200902160922_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200902160922.jpg,강원도 고성군 간성읍 간성북로 87 (간성읍) 죽왕면 가진리 480번지(도로명주소 미등록),고성군임시보호소,황색,강원도 고성군 거진읍 거진길 67,20200902,20200914
N442428202000063,2018(년생),4(Kg),M,말티즈,백색,Y,http://www.animal.go.kr/files/shelter/2020/07/202009021609215_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021609215.jpg,강원도 평창군 진부면 청송로 61 ,평창군유기동물보호소,특이사항 없음,강원도 평창군 진부면 진부시장안길 1,20200902,20200912
N442428202000062,2017(년생),5(Kg),M,포메라니안,아이보리,Y,http://www.animal.go.kr/files/shelter/2020/07/20200902160994_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200902160994.jpg,강원도 평창군 진부면 청송로 61 ,평창군유기동물보호소,특이사항 없음,강원도 평창군 방림면 계촌출장소,20200902,20200912
N442418202000532,2020(년생),3(Kg),M,믹스견,흰/갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009021609966_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021609966.jpg,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,춘천시 동물보호센터,흰/갈색/ 온순/ 검정색목줄,춘천로 81번길 29-1,20200902,20200914
N442418202000531,2019(년생),4(Kg),M,시츄,검/갈/흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009021609365_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021609365.jpg,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,춘천시 동물보호센터,검/갈/흰색/ 온순,석사동 162-7번지 (도로변),20200902,20200914
N441554202001305,2016(년생),5.10(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021709888_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021709888.jpg,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,광주TNR동물병원초월,9-5/ 칩없음/ 양쪽 앞다리가 짧지만 생활하는데 전혀 문제 없어요/ 예쁘고 온순하고 착한 아이,광주시 도척면 도척윗로 일대,20200902,20200914
N441553202002684,2008(년생),3.44(Kg),M,포메라니안,흰색,Y,http://www.animal.go.kr/files/shelter/2020/07/202009021709218_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021709218.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,이빨이 많이 삭았음/ 진한 눈물자국/ 온순한 편/ 미용한지 오래된 듯 함/,화성시 마도면 해운로 770-5,20200902,20200911
N441553202002683,2017(년생),37(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009021309596_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021309596.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,온순함/ 리트리버 믹스 추정/ 꼬리 제외 미용 되어있음/ 털뭉침이 조금 있음/ 발이 큰 편/,팔탄면 덕우리 202-13,20200902,20200911
N441553202002682,2018(년생),8(Kg),F,믹스견,흰색/ 주황색/ 아이보리색,U,http://www.animal.go.kr/files/shelter/2020/07/202009021309372_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021309372.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,온순한 편이나 겁이 살짝 있음/ 미간과 귀는 주황색/ 꼬리는 여우꼬리를 닮음/,팔탄면 덕우리 202-13,20200902,20200911
N441553202002680,2018(년생),11(Kg),M,믹스견,흰색/ 아이보리색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021009920_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021009920.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,얌전한 편이나 경계와 겁이 살짝 있음/ 아이보리색 양쪽 귀 끝은 접혀있음/,우정읍 석천리 712-1,20200902,20200911
N441553202002679,2018(년생),10(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021009259_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021009259.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,경계심과 겁이 많은 편/ 처진 눈/ 귀는 바짝 서있음/,우정읍 석천리 712-1,20200902,20200911
N441553202002678,2020(년생),3(Kg),F,믹스견,크림색,U,http://www.animal.go.kr/files/shelter/2020/07/202009020909704_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009020909704.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,속눈썹이 길어 눈이 처져보임/ 온순한 편/ 귀만 진한 주황색/,남양읍 장전길 121-10,20200902,20200911
N441553202002677,2020(년생),3(Kg),F,믹스견,크림색,U,http://www.animal.go.kr/files/shelter/2020/07/202009020909388_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009020909388.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,온순하고 얌전한 편/ 눈이 큰 편/ 귀만 진한 주황색/,남양읍 장전길 121-10,20200902,20200911
N441553202002676,2020(년생),3(Kg),F,믹스견,흰색/ 갈색/ 검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009020909604_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009020909604.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,온순하고 얌전한 편/ 앞발 끝에만 흰색/ 주둥이 거뭇함/,남양읍 장전길 121-10,20200902,20200911
N441416202000490,2017(년생),4.2(Kg),F,믹스견,흰갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009021409692_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021409692.jpg,경기도 가평군 가평읍 아랫마장길 59 (가평읍/ 농업기술센터) 가평 유기동물 보호소(10:00~18:00),가평군유기동물보호소,캠핑장(설악) 단지내 발견/ 목걸이/목줄 X,한서촌 캠핑장,20200902,20200914
N441406202000779,2017(년생),5.8(Kg),M,푸들,흰색,Y,http://www.animal.go.kr/files/shelter/2020/07/202009021609465_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021609465.png,경기도 파주시 새꽃로 207 (아동동) 나은동물병원,나은동물병원,하네스착용 내장칩있으나 등록안되어있음,파주 마무리길86-5인근 주차장,20200902,20200914
N441406202000778,2019(년생),11(Kg),M,믹스견,검정/흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021109656[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021109656[1].jpg,경기도 파주시 문산읍 문산역로 77 버디종합동물병원,버디종합동물병원,전신피부염/전신모낭충/개선충/진드기감염/상태불량,당동리 뚜레쥬르 제과점 앞,20200902,20200914
N441399202002492,2020(년생),2.0(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009022209480_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009022209480.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,들개새끼나 온순한편,사능리,20200902,20200914
N441399202002491,2020(년생),1.9(Kg),F,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009022209800_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009022209800.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,들개새끼로 어린강아지나 사나움,사능리,20200902,20200914
N441399202002490,2020(년생),1.8(Kg),F,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009022209483_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009022209483.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,들개새끼로 어린강아지나 사나움,사능리,20200902,20200914
N441399202002489,2018(년생),7.2(Kg),M,시바,황색,N,http://www.animal.go.kr/files/shelter/2020/07/202009022209901_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009022209901.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,목줄없고 온순함,마석우리,20200902,20200914
N441399202002488,2018(년생),16(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009022209290_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009022209290.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,주황색 줄/목줄착용 온순함,마석우리,20200902,20200914
N441399202002487,2020(년생),0.15(Kg),F,믹스견,검정/흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009022209345_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009022209345.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,갓난 어린강아지임,송능리,20200902,20200914
N441399202002486,2020(년생),0.15(Kg),F,믹스견,검정색/흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200902220905_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200902220905.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,갓난 어린강아지임,송능리,20200902,20200914
N441399202002485,2020(년생),0.15(Kg),F,믹스견,검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009022209383_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009022209383.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,갓난 어린강아지임,송능리,20200902,20200914
N441399202002483,2020(년생),0.15(Kg),M,믹스견,검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009022209487_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009022209487.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,갓난 어린강아지임,송능리,20200902,20200914
N441399202002481,2020(년생),2.9(Kg),F,푸들,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009022109459_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009022109459.jpg,경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,어린 푸들로 사람을 잘따름,장현리,20200902,20200914
N441394202001812,2017(년생),7.5(Kg),F,믹스견,황색/검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009021509337_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021509337.jpg,경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,고양시동물보호센터,귀끝부분 검정털,법곳동 750-11,20200902,20200914
N441391202002573,2020(년생),1.6(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021209289_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021209289.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,강아지,고덕 건설현장,20200902,20200914
N441391202002572,2020(년생),1.4(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009021209820_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021209820.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,강아지,고덕 건설현장,20200902,20200914
N441391202002571,2020(년생),1.5(Kg),F,믹스견,고덕 건설현장,N,http://www.animal.go.kr/files/shelter/2020/07/202009021209596_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021209596.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,강아지,고덕 건설현장,20200902,20200914
N441391202002570,2020(년생),1.5(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021209923_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021209923.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,1개월추정,고덕 건설현장,20200902,20200914
N441391202002569,2020(년생),1.6(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021209695_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021209695.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,1개월추정,고덕 건설현장,20200902,20200914
N441391202002568,2020(년생),1.4(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200902120905_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200902120905.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,강아지,고덕 건설현장,20200902,20200914
N441391202002567,2020(년생),1.5(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021209404_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021209404.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,1개월추정,고덕 건설현장,20200902,20200914
N441391202002566,2020(년생),3.6(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021109203[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021109203[1].jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,강아지,두릉길 20,20200902,20200914
N441391202002565,2020(년생),3.4(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021109116_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021109116.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,강아지,두릉길 20,20200902,20200914
N441391202002564,2020(년생),3.3(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021109765_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021109765.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,강아지,두릉길 20,20200902,20200914
N441391202002563,2020(년생),3.4(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021109308_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021109308.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,강아지,두릉길 20,20200902,20200914
N441391202002562,2020(년생),3.5(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021109652_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021109652.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,강아지,두릉길 20,20200902,20200914
N441391202002561,2020(년생),6.4(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021109960_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021109960.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,순함,금곡3길 100-50,20200902,20200914
N441391202002560,2016(년생),10(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021109940_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021109940.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,피부병,도일동 186-13,20200902,20200914
N441391202002559,2020(년생),6(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021109364_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021109364.jpg,경기도 평택시 진위면 야막길 108-86 (진위면) ,평택시유기동물보호소,경계함,성내 파출소,20200902,20200914
N441382202000775,2017(년생),3.7(Kg),F,믹스견,갈/흰,U,http://www.animal.go.kr/files/shelter/2020/07/202009021409440_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021409440.jpg,경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,양귀처짐/ 부정교합/ 다리짧음/ 온순함/ 사람따름/,신세계 백화점 앞 공원,20200902,20200914
N441378202001620,2016(년생),5.8(Kg),M,말티즈,백색,Y,http://www.animal.go.kr/files/shelter/2020/07/202009021709424_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021709424.jpeg,경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,귀염증,신흥동3475,20200902,20200914
N441378202001618,2020(년생),4.6(Kg),M,믹스견,백갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021509429_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021509429.jpg,경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,5개월 추정/,상대원856,20200902,20200914
N441378202001617,2018(년생),1.3(Kg),M,말티즈,백색,U,http://www.animal.go.kr/files/shelter/2020/07/202009021409209_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021409209.jpg,경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,피부병 매우 심함/ 결막하출혈/,은행동1589,20200902,20200914
N431373202001137,2020(년생),4.0(Kg),F,믹스견,검정/갈색/흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021509126[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021509126[1].jpg,울산광역시 울주군 온양읍 발리 1144,울산유기동물보호센터,경계심,울주군 청량읍 덕하리 24,20200902,20200914
N431373202001136,2020(년생),2.8(Kg),M,믹스견,갈색/흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021509268_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021509268.jpg,울산광역시 울주군 온양읍 발리 1144,울산유기동물보호센터,곰팡이성피부염/병원처치후입소,울주군 상북면 울산과학고 근처 산책로,20200902,20200914
N430367202000501,2018(년생),4(Kg),M,믹스견,백황,U,http://www.animal.go.kr/files/shelter/2020/07/202009021709928_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021709928.png,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,대전동물보호센터,양호,관평동 472-1 호반건설 현장 주변,20200902,20200914
N430367202000500,2018(년생),4(Kg),M,믹스견,검백,U,http://www.animal.go.kr/files/shelter/2020/07/202009021309445_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021309445.png,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,대전동물보호센터,양호,교촌동 651 제이파크 주변 ,20200902,20200914
N429363202000961,2020(년생),0.5(Kg),M,믹스견,흰/검,N,http://www.animal.go.kr/files/shelter/2020/07/20200902180977[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200902180977[1].jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,20-1306 소유,광산구 월곡119,20200902,20200914
N429363202000960,2020(년생),0.5(Kg),M,믹스견,흰/갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009021809373_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021809373.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,20-1305 이디,광산구 월곡119,20200902,20200914
N429363202000959,2020(년생),0.5(Kg),M,믹스견,흰/갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009021809138_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021809138.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,20-1304 라떼,광산구 월곡119,20200902,20200914
N429363202000958,2020(년생),0.5(Kg),M,믹스견,갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009021809940_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021809940.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,20-1303 두유,광산구 월곡119,20200902,20200914
N429363202000957,2020(년생),0.5(Kg),M,믹스견,흰,N,http://www.animal.go.kr/files/shelter/2020/07/202009021809567_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021809567.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,20-1302 밀크,광산구 월곡119,20200902,20200914
N429363202000956,2015(년생),8(Kg),F,믹스견,흰/갈,N,http://www.animal.go.kr/files/shelter/2020/07/202009021709418[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021709418[1].jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,20-1301 모성,광산구 월곡119,20200902,20200914
N429363202000955,2016(년생),15(Kg),F,믹스견,흰,U,http://www.animal.go.kr/files/shelter/2020/07/202009021709704_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021709704.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,20-1300 동백,광산구 옥동,20200902,20200914
N429363202000954,2015(년생),4(Kg),M,말티즈,흰,Y,http://www.animal.go.kr/files/shelter/2020/07/202009021709577_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021709577.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,20-1299 푸산,광산구 송정동,20200902,20200914
N429362202000937,2020(년생),4.5(Kg),M,믹스견,흰,N,http://www.animal.go.kr/files/shelter/2020/07/202009021809418_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021809418.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,20-1308 산들 빨간색 하네스 착용,북구 동림동,20200902,20200914
N429361202000518,2011(년생),5.5(Kg),M,시츄,갈,Y,http://www.animal.go.kr/files/shelter/2020/07/202009021809328_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021809328.jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,20-1307 뭉티/ 안구 혼탁/ 부정교합/털엉킴/연두색하네스,남구 송암동,20200902,20200914
N428357202000841,2018(년생),4.94(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021409657_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021409657.jpg,인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,베스트동물병원,들개/포악,상도리1536부근 도랑,20200902,20200914
N428357202000840,2018(년생),4.40(Kg),F,믹스견,갈색/흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009021409226_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021409226.jpg,인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,베스트동물병원,경계심 많음/ 들개,상도리1536부근 도랑,20200902,20200914
N428354202000988,2020(년생),6.02(Kg),F,진도견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200902170944_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200902170944.jpg,인천광역시 부평구 평천로 356 (갈산동/ 민상빌딩) 1층,짱구네동물병원,2개월령/ 온순함/ 목줄에 묶여 버려짐,산곡동 180-216,20200902,20200914
N428354202000987,2019(년생),9.2(Kg),F,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009021709491_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021709491.jpg,인천광역시 부평구 평천로 356 (갈산동/ 민상빌딩) 1층,짱구네동물병원,얌전하고 사람을 잘따름,부평구청당직실,20200902,20200914
N427348202000935,2020(년생),2.10(Kg),F,믹스견,크림색,N,http://www.animal.go.kr/files/shelter/2020/07/20200902160954_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200902160954.jpg,대구광역시 달성군 화원읍 비슬로 2490 (화원읍) 옥포면 관할,명곡역동물병원,3개월령 추정/ 순함/,옥포 농협 근처,20200902,20200914
N427348202000934,2020(년생),1.68(Kg),F,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009021509469_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021509469.jpg,대구광역시 달성군 현풍면 원교길 6 (현풍면) ,달성축산동물병원,성격이 온순,국가산단대로39길100,20200902,20200914
N427348202000933,2020(년생),1.84(Kg),M,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009021209226_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021209226.jpg,대구광역시 달성군 현풍면 원교길 6 (현풍면) ,달성축산동물병원,박스에 3마리 담긴채로 병원앞 유기,달성축산동물병원,20200902,20200914
N427348202000932,2020(년생),2.17(Kg),M,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009021209438_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021209438.jpg,대구광역시 달성군 현풍면 원교길 6 (현풍면) ,달성축산동물병원,박스에 3마리 담긴채로 병원앞 유기,달성축산동물병원,20200902,20200914
N427348202000931,2020(년생),1.72(Kg),F,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009021209100_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021209100.jpg,대구광역시 달성군 현풍면 원교길 6 (현풍면) ,달성축산동물병원,박스에 3마리 담긴채로 병원앞 유기,달성축산동물병원,20200902,20200914
N427343202000706,2013(년생),4.14(Kg),F,믹스견,갈검색,U,http://www.animal.go.kr/files/shelter/2020/07/202009021109486_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021109486.jpg,대구광역시 서구 서대구로 361 (비산동) 2층,대구시수의사회(더펫),성격온순,달서로218,20200902,20200914
N411318202000457,2016(년생),4.5(Kg),F,믹스견,갈/검/흰,U,http://www.animal.go.kr/files/shelter/2020/07/202009021509363_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021509363.jpg,경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,분홍무늬/연두하네스/ 양귀쫑긋/ 얌전함/온순함/ 단미안됨/ 털때탐/,대림동 1075-10 인근,20200902,20200914
N411317202000342,2020(년생),2.5(Kg),M,말티즈,흰색,Y,http://www.animal.go.kr/files/shelter/2020/07/202009021409905_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009021409905.jpg,경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,우측 후지 슬관절 탈골,독산1동 분소,20200902,20200914
