dog_id, age, weight, sex, kind, color, neuter, thumnail, profile, careAddr, careNm, special, find_place , find_date , end_date
N450650202004482,2020(년생),2.0(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008280908687_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008280908687.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4054)생후1개월,서귀포시 성산 신산리1239,20200828,20200907
N450650202004480,2020(년생),3.8(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008280908567_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008280908567.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4052)생후3개월,서귀포시 표선면 한마음초등로402-64,20200828,20200907
N450650202004479,2020(년생),3.6(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008280908724_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008280908724.jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4051)생후3개월,서귀포시 표선면 한마음초등로402-64,20200828,20200907
N450650202004478,2017(년생),18.8(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008280908415[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008280908415[1].jpg,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주 동물보호센터,(개체관리번호4050)경계심/ 심장사상충,서귀포시 남원 신흥리932,20200828,20200907
N448535202001240,2020(년생),4(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202008280908370_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008280908370.jpg,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,유기동물및관리협회,1251/ 3월추정/ 탈진/ 허약/ 이빨다남,김해시 삼계 119,20200828,20200907
N447515202000166,2020(년생),7(Kg),F,믹스견,갈색/ 흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202008282108753_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008282108753.jpg,경상북도 의성군 의성읍 치선오상길 438 (의성읍) 의성동물보호센터,의성동물보호센터,작고 순한 강아지,경상북도 의성군 금성면 탑리6길 77-3,20200828,20200907
N447515202000164,2019(년생),18(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/20200828210821_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200828210821.jpg,경상북도 의성군 의성읍 치선오상길 438 (의성읍) 의성동물보호센터,의성동물보호센터,의성고등학교에서 구조된 개,경상북도 의성군 의성읍 군청길 57,20200828,20200907
N447512202000363,2013(년생),6(Kg),M,푸들,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202008271708482_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271708482.jpg,경상북도 문경시 중앙로 170 (흥덕동) 종합가축병원,종합가축병원,털빠져있고 상태 불량함,가은119안전센터,20200828,20200904
N447506202000312,2020(년생),8(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281508889[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281508889[1].jpg,경상북도 김천시 조마로 2128 (양천동) ,김천시 동물보호센터,빨간목줄착용/ 친화적임,부곡1주공 9동 3-4라인,20200828,20200907
N447505202001100,2017(년생),7.3(Kg),M,믹스견,크림색,U,http://www.animal.go.kr/files/shelter/2020/07/202008271408458_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271408458.jpg,경상북도 경주시 용담로 12 (황성동) ,공원옆동물병원, ,건천읍 공설운동장,20200828,20200907
N447505202001097,2020(년생),2(Kg),F,믹스견,블랙,U,http://www.animal.go.kr/files/shelter/2020/07/20200827130809_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200827130809.jpg,경상북도 경주시 용담로 12 (황성동) ,공원옆동물병원,3두 함께 신고/ 2개월령,천북면 신당보건진료소 인근 야적장,20200828,20200907
N446496202000195,2019(년생),9(Kg),M,믹스견,흰/갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281708815_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281708815.jpg,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,학교동물임시보호센터,믹스견/ 흰/갈색/ 수/ 1세/ 9kg추정,함평군 경찰서,20200828,20200914
N446496202000194,2019(년생),5(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281708112_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281708112.jpg,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,학교동물임시보호센터,믹스견/ 흰색/ 암/ 1세/ 5kg추정,함평군 월야면 월야중학교,20200828,20200914
N446481202000727,2016(년생),6.5(Kg),F,믹스견,흰갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281808479_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281808479.jpeg,전라남도 여수시 주동1길 32 (주삼동/ 여수시농업기술센터) 여수시 유기동물보호소,유기동물보호소,하늘색 목띠 착용 경계심 약간 있음,죽림2길11 주택가,20200828,20200907
N446481202000725,2016(년생),25.8(Kg),F,진도견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281808953_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281808953.jpeg,전라남도 여수시 주동1길 32 (주삼동/ 여수시농업기술센터) 여수시 유기동물보호소,유기동물보호소,파란색 목띠 착용 온순함,상암로585 세븐일레븐 앞,20200828,20200907
N445468202001200,2020(년생),13(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008272208674_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008272208674.jpg,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,익산유기동물보호소,빨강색목테을하고있으며 줄까지달려있고사나운편임,익산시동서로45길 ,20200828,20200907
N445468202001199,2019(년생),4(Kg),M,믹스견,검갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008272208135_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008272208135.jpg,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,익산유기동물보호소,피부병에걸려있고 순함,익산시용안면행정복지센터안에서,20200828,20200907
N445468202001198,2017(년생),5(Kg),F,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202008272208406_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008272208406.jpg,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,익산유기동물보호소,발발이개이며 피부병이약간있으며 임신해보임,익산시용안면행정복지센터안에서,20200828,20200907
N445468202001197,2020(년생),0.8(Kg),F,믹스견,검갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008272108731_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008272108731.jpg,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,익산유기동물보호소,생후45일정도 작고이쁘게생겼음,익산시신화길41,20200828,20200907
N444457202000532,2020(년생),0.02(Kg),M,믹스견,진한갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281808775_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281808775.jpg,충청남도 부여군 부여읍 성왕로 190-1 (부여읍) 세종동물병원,세종동물병원,구조해온 유기견중 한 마리가 임신함,임천 점리 농장,20200828,20200907
N444457202000531,2020(년생),0.02(Kg),M,믹스견,갈색 검정,N,http://www.animal.go.kr/files/shelter/2020/07/202008281808528_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281808528.jpg,충청남도 부여군 부여읍 성왕로 190-1 (부여읍) 세종동물병원,세종동물병원,구조해온 유기견중 한 마리가 임신함,임천 점리 농장,20200828,20200907
N444457202000530,2020(년생),0.02(Kg),M,믹스견,흰색 갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281808484_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281808484.jpg,충청남도 부여군 부여읍 성왕로 190-1 (부여읍) 세종동물병원,세종동물병원,구조해온 유기견중 한 마리가 임신함,임천 점리 농장,20200828,20200907
N444457202000529,2020(년생),0.02(Kg),M,믹스견,흰색 검정,N,http://www.animal.go.kr/files/shelter/2020/07/202008281808946_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281808946.jpg,충청남도 부여군 부여읍 성왕로 190-1 (부여읍) 세종동물병원,세종동물병원,구조해온 유기견중 한 마리가 임신함,임천 점리 농장,20200828,20200907
N444457202000528,2020(년생),0.02(Kg),M,믹스견,갈색 검정,N,http://www.animal.go.kr/files/shelter/2020/07/202008281808141_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281808141.jpg,충청남도 부여군 부여읍 성왕로 190-1 (부여읍) 세종동물병원,세종동물병원,구조해온 유기견중 한 마리가 임신함,임천 점리 농장,20200828,20200907
N444457202000527,2014(년생),6.50(Kg),M,믹스견,황색,N,http://www.animal.go.kr/files/shelter/2020/07/20200828180827_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200828180827.jpg,충청남도 부여군 부여읍 성왕로 190-1 (부여읍) 세종동물병원,세종동물병원,집앞으로 들어온 유기견 신고후 구조,만수로411 앞,20200828,20200907
N442424202000374,2019(년생),5(Kg),F,믹스견,흰색황색,N,http://www.animal.go.kr/files/shelter/2020/07/202008271708328_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271708328.jpeg,강원도 삼척시 근덕면 교곡길 127-281 (근덕면/ 쓰레기소각시설) 유기동물보호소,삼척시유기동물보호소,분홍색 끈 착용 및 리어카에 묶여있었음/,삼척의료원 뒷길,20200828,20200907
N441560202000689,2016(년생),8.5(Kg),F,믹스견,갈/흰,U,http://www.animal.go.kr/files/shelter/2020/07/202008281608899_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281608899.jpg,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,한국동물구조관리협회,양귀반접힘/ 코검정/ 거친털/ 양뒷발며느리발톱 2개씩/ 사람좋아함/활발함/ 낑낑댐/,군내면 유교로 101번길 3 인근,20200828,20200907
N441560202000688,2017(년생),7.8(Kg),F,믹스견,검/흰,U,http://www.animal.go.kr/files/shelter/2020/07/202008281608285_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281608285.jpg,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,한국동물구조관리협회,양귀반접힘/ 미간흉터/ 코검정/ 겁많음/소심함/움찔댐/ 꼬리단미안됨/ 털때탐/,영북면 구름내 1길 39-1 인근,20200828,20200907
N441560202000687,2019(년생),6.1(Kg),F,믹스견,갈/흰,U,http://www.animal.go.kr/files/shelter/2020/07/202008281608117_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281608117.jpg,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,한국동물구조관리협회,양귀반접힘/ 눈곱약간/ 코검정/ 겁많음/소심함/움찔댐/입질/ 꼬리단미안됨/ 털때탐/,영북면 구름내 1길 39-1 인근,20200828,20200907
N441560202000686,2019(년생),9.2(Kg),M,믹스견,연갈/흰,N,http://www.animal.go.kr/files/shelter/2020/07/202008281608872_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281608872.jpg,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,한국동물구조관리협회,양귀접힘/ 눈곱약간/ 코검정/ 소심/얌전/ 꼬리단미안됨/ 털때탐/ 왼쪽 슬개골/,영북면 구름내 1길 39-1 인근,20200828,20200907
N441560202000685,2019(년생),17(Kg),M,믹스견,갈/검,N,http://www.animal.go.kr/files/shelter/2020/07/202008281608560_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281608560.jpg,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,한국동물구조관리협회,빨간목걸이/사슬리드줄/ 양귀쫑긋/ 코검정/ 겁있음/움찔댐/사람따름/ 꼬리단미안됨/ 털상태 양호/,일동면 수입로 69 인근,20200828,20200907
N441560202000684,2020(년생),6.1(Kg),F,믹스견,흰/연갈,U,http://www.animal.go.kr/files/shelter/2020/07/202008281608801_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281608801.jpg,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,한국동물구조관리협회,양귀쫑긋/ 눈곱약간/코준황_검정/ 앞니영구치/양위송곳니 영구치살짝남/ 겁많음/소심함/도망단미/입질/,신북면 신평로 87 인근,20200828,20200907
N441553202002622,2019(년생),4(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008280908379_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008280908379.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,우측 안구 체리아이/ 통통함/ 얌전한 편/ 겁이 약간 있으나 순함/,우정읍 버들로 110,20200828,20200907
N441553202002620,2019(년생),4(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202008280908870_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008280908870.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,면 소재의 회색 목줄을 착용함/ 순한 편인데 겁이 많음/ 코 가운데만 약간 붉음/,정남면 보통리 593-17,20200828,20200907
N441553202002619,2019(년생),6(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202008280908187_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008280908187.jpg,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,남양유기견보호센터,면 소재의 회색 목줄을 착용함/ 순한 편이나 경계심과 겁이 좀 많은 편/,정남면 보통리 593-17,20200828,20200907
N441414202000631,2020(년생),7.2(Kg),M,믹스견,흰,N,http://www.animal.go.kr/files/shelter/2020/07/202008281508455[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281508455[1].jpg,경기도 양주시 남면 감악산로 63-37 ,한국동물구조관리협회,양귀쫑긋/ 코갈색/ 진드기/털때탐/ 송곳니 유치남아있음/ 소심/얌전/ 꼬리단미안됨/ 털때탐/,군남면 댕골길 일대,20200828,20200907
N441409202001074,2020(년생),1.1(Kg),M,믹스견,흰/갈/검,N,http://www.animal.go.kr/files/shelter/2020/07/202008281608492_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281608492.jpg,경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,양귀접힘/코분홍/검정색/사람따름/온순함/털상태양호/,동을산리 보성기계 공장 뒤쪽,20200828,20200907
N441409202001073,2020(년생),1.1(Kg),M,믹스견,진갈/검/흰,N,http://www.animal.go.kr/files/shelter/2020/07/202008281608120_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281608120.jpg,경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,양귀접힘/코검정색/온순함/사람따름/털상태양호/,동을산리 보성기계 공장 뒤쪽,20200828,20200907
N441409202001071,2020(년생),1.1(Kg),F,믹스견,갈/흰,U,http://www.animal.go.kr/files/shelter/2020/07/202008281608453_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281608453.jpg,경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,양귀처짐/코분홍색/바탕점박이/얌전함/털상태양호/,동을산리 보성기계 공장 뒤쪽,20200828,20200907
N441409202001070,2020(년생),1.2(Kg),M,믹스견,갈/흰,N,http://www.animal.go.kr/files/shelter/2020/07/202008281608132_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281608132.jpg,경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,양귀처짐/코검정색/얌전함/털상태양호/,동을산리 보성기계 공장 뒤쪽,20200828,20200907
N441409202001069,2020(년생),1.2(Kg),M,믹스견,갈/검,N,http://www.animal.go.kr/files/shelter/2020/07/20200828160847_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200828160847.jpg,경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,양귀처짐/코검정색/털상태양호/,동을산리 보성기계 공장 뒤쪽,20200828,20200907
N441402202000438,2009(년생),2.2(Kg),M,요크셔 테리어,회/검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281008418_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281008418.jpg,경기도 군포시 산본동 213번지 9호 외 1필지 2층,군포시 보호소,-,이편한세상아파트,20200828,20200907
N441398202000246,2014(년생),2.8(Kg),M,말티즈,흰,N,http://www.animal.go.kr/files/shelter/2020/07/202008281508776_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281508776.jpg,경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,눈물자국/ 코검정/ 전신미용흔적(꼬리중간~끝털 더긺)/ 꼬리털 파란색염색/ 사람좋아함/활발함/,수택동 남양시장 놀이터,20200828,20200907
N431370202000911,2016(년생),22.3(Kg),F,차우차우,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281308344_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281308344.jpg,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,울산유기동물보호센터,순함/차우차우믹스,울산 남구 달동 극동방송국 뒷편,20200828,20200907
N430365202000691,2016(년생),3.00(Kg),M,믹스견, 백황,N,http://www.animal.go.kr/files/shelter/2020/07/202008280908163_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008280908163.jpg,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,대전동물보호센터,/,유천동 298-13 리슈모텔 주변,20200828,20200907
N429359202000323,2020(년생),3(Kg),M,믹스견,흰,N,http://www.animal.go.kr/files/shelter/2020/07/202008271408834[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271408834[1].jpg,광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,20-1269 수수,동구 산수동,20200828,20200907
N427345202000465,2017(년생),6(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202008281408275_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281408275.jpg,대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,예민함,연암로 42길 이원 기업사 내,20200828,20200907
N427342202000512,2020(년생),4(Kg),F,믹스견,크림색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281108589_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281108589.jpg,대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,파란목줄,방촌동 신화합판 내,20200828,20200907
N426339202000296,2015(년생),20(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202008281108390_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281108390.jpg,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,유기동물및동물보호협,276-뒷 다리부상/ 허약/ 탈진,현대 블루랜드 부근,20200828,20200907
N426326202000544,2020(년생),3(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281108671_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281108671.jpg,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,부산동물보호센터,박스에담아유기/피부질환,구덕초등학교,20200828,20200907
N426325202000281,2020(년생),1(Kg),M,믹스견,흰색/갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008281308139_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281308139.jpg,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,부산동물보호센터,중구1-66호/ 기력이없음/탈진상태/박스에담아유기,망양로333번길,20200828,20200907
N426325202000280,2018(년생),6(Kg),M,믹스견,흰색/갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202008281308275_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281308275.jpg,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,부산동물보호센터,중구1-65호/  묶어 놓은채로 유기,대청공원 내,20200828,20200907
N411319202000447,2015(년생),5.5(Kg),M,말티즈,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202008281008805_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281008805.jpg,서울특별시 동작구 장승배기로27길 18 (노량진동) ,디아크동물종합병원,온순 털자람,신대방삼거리역 입구,20200828,20200907
N411317202000334,2019(년생),8.5(Kg),M,보스턴 테리어,검/흰,N,http://www.animal.go.kr/files/shelter/2020/07/202008281508462[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008281508462[1].jpg,경기도 양주시 남면 감악산로 63-37 (남면) ,한국동물구조관리협회,눈곱약간있음/코검정색/부정교합/사람좋아함/낑낑거림/꼬리단미됨/,독산로 24길 15 인근,20200828,20200907
N448548202000308,2017(년생),3.5(Kg),M,믹스견,검은색 흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008271508694_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271508694.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,태민동물병원,너무나 활동적이고 사람을 좋아하며 온순하고 밝은성격 ,묘산읍,20200827,20200907
N448548202000307,2018(년생),4(Kg),F,믹스견,검은색 흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008271508444_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271508444.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,태민동물병원,사람을 좋아하지만 겁이 조금 많음 온순한 성격,봉산면 서부로 4086-7,20200827,20200907
N448548202000306,2018(년생),4(Kg),F,믹스견,흰색 갈색 ,N,http://www.animal.go.kr/files/shelter/2020/07/202008271508892_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271508892.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,태민동물병원,소심하고 겁이 많으며 경계심이 많음 ,봉산면 서부로 4086-7,20200827,20200907
N448548202000305,2020(년생),2(Kg),M,믹스견,흰색 갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008271508581_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271508581.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,태민동물병원,사슴같은 눈망울 애교가 많은 성격,합천읍,20200827,20200907
N448548202000304,2020(년생),3(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202008271508344_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271508344.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,태민동물병원,잘먹고 튼튼하며 활동적인 성격,합천읍,20200827,20200907
N448548202000303,2020(년생),2(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008271508184_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271508184.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,태민동물병원,너무나 귀여운에 활동적이고 잘먹음,합천읍,20200827,20200907
N448548202000302,2020(년생),3.5(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008271508755_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271508755.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,태민동물병원,사랑스러운 함께 새끼들과 구조 ,합천읍 ,20200827,20200907
N448548202000300,2014(년생),3(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008271508758_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271508758.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,태민동물병원,피부병이 있지만 너무 이쁘고 사랑스러운성격 ,서산리 119구조대,20200827,20200907
N448548202000295,2016(년생),4(Kg),M,시츄,검은색 갈색 흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008271408710_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271408710.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,태민동물병원,사람을 잘따르고 온순하며 잘먹음,서산리 119구조대,20200827,20200907
N448546202000200,2018(년생),2.8(Kg),M,믹스,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202008271708649_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271708649.jpg,경상남도 함양군 함양읍 함양남서로 996-76 (함양읍/ 농업기술센터) ,중앙동물병원,발견당시 목줄미착용 /칩없음/ 사람을 좋아함,함양군 지곡면 공배마을,20200827,20200907
N448546202000199,2020(년생),3.1(Kg),M,믹스,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202008271708436_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271708436.jpg,경상남도 함양군 함양읍 함양남서로 996-76 (함양읍/ 농업기술센터) ,중앙동물병원,발견당시 목줄미착용/ 칩없음/ 사람을 좋아함,함양군 함양읍 휴천면 운서리,20200827,20200907
N448534202000795,2016(년생),5(Kg),M,푸들,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202008271508121_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271508121.jpg,경상남도 사천시 곤명면 흥신로 514 (곤명면) ,사천시위탁관리소,갈색/ 푸들,사남 초전로54-99,20200827,20200907
N447518202000258,2015(년생),5(Kg),M,믹스견,갈색 얼룩,U,http://www.animal.go.kr/files/shelter/2020/07/202008271308101_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271308101.jpg,경상북도 영덕군 영덕읍 구미2길 14-1 (영덕읍) 영덕군유기동물보호센터,영덕유기동물보호센터,순함,경북 영덕군 영덕읍 영덕대게로 859,20200827,20200907
N447517202000062,2017(년생),7(Kg),F,믹스견,흰핵,U,http://www.animal.go.kr/files/shelter/2020/07/202008271808233_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271808233.jpg,경상북도 영양군 입암면 마령산해로 1202 (입암면) .,영양군유기동물보호소,사람을 경계함,수비면 죽파리 358,20200827,20200907
N447517202000061,2020(년생),3(Kg),M,믹스견,흑색,U,http://www.animal.go.kr/files/shelter/2020/07/202008271808457_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271808457.jpg,경상북도 영양군 입암면 마령산해로 1202 (입암면) .,영양군유기동물보호소,사람을 잘따름,수비면 죽파리 358,20200827,20200907
N447517202000060,2019(년생),4(Kg),M,믹스견,옅은 갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202008271708718[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271708718[1].jpg,경상북도 영양군 입암면 마령산해로 1202 (입암면) .,영양군유기동물보호소,사람을 따름,수비면 죽파리 358,20200827,20200907
N447517202000059,2020(년생),6(Kg),F,믹스견,옅은 갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202008271708365_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271708365.jpg,경상북도 영양군 입암면 마령산해로 1202 (입암면) .,영양군유기동물보호소,사람을 따름,영양읍 낙원로 36,20200827,20200907
N447517202000058,2016(년생),7(Kg),M,믹스견,흑색과 갈색 혼합,U,http://www.animal.go.kr/files/shelter/2020/07/202008271708758_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202008271708758.jpg,경상북도 영양군 입암면 마령산해로 1202 (입암면) .,영양군유기동물보호소,사람을 경계함,영양읍 낙원로 36,20200827,20200907
